0,31936,31983,15,0,0,180,1052,2,0,1,0,2,2,0,2,
0,31951,31973,15,0,8,174,1035,2,0,2,2,0,0,1,1,
0,31921,31961,15,1,0,173,1030,2,0,1,1,0,0,0,1,
0,31943,31977,15,2,3,180,1054,2,0,0,0,0,2,2,0,
0,31898,31822,12,0,2,169,1033,2,0,1,1,0,2,2,2,
0,31952,31906,15,1,2,173,1038,2,0,1,2,0,1,0,2,
0,31932,31994,15,0,12,178,1043,2,2,2,0,1,0,3,3,
0,31932,31983,15,2,6,177,1046,2,0,0,0,0,1,2,1,
0,31935,31988,15,0,10,180,1042,1,1,0,0,0,0,0,0,
0,31913,31941,13,2,2,182,1044,1,2,2,0,1,1,2,0,
0,31965,31984,18,1,0,172,1038,0,2,2,0,1,2,2,2,
0,31939,32011,12,1,0,168,1037,2,4,0,0,0,2,0,2,
0,31925,31978,15,1,8,169,1025,0,2,0,2,2,1,0,2,
0,31943,32044,15,0,10,177,1036,1,2,0,1,0,1,1,1,
0,31946,31981,15,0,9,198,1049,2,2,0,0,0,0,2,0,
0,31933,31991,15,1,8,183,1053,3,2,0,2,0,2,1,1,
0,31946,31994,12,0,8,185,1067,2,1,0,2,1,0,1,1,
0,31969,31994,12,0,7,177,1057,1,0,0,1,0,0,2,0,
0,31943,32003,12,0,8,180,1051,3,0,0,1,0,0,1,0,
0,31795,32019,15,0,5,193,1062,0,1,0,0,0,0,2,0,
0,31894,31881,14,0,0,173,1054,1,0,0,0,0,0,4,2,
0,31946,31955,15,0,8,170,1038,1,0,0,0,1,0,2,0,
0,31924,31960,16,2,11,171,1034,0,0,1,0,1,0,3,1,
0,31889,31963,15,0,20,182,1046,0,0,0,0,0,2,2,1,
0,31919,31893,15,2,18,195,1046,0,0,0,0,1,0,3,0,
0,31886,31965,14,1,12,190,1036,0,0,0,2,1,1,0,0,
0,31898,31968,12,0,2,188,1051,0,0,3,0,2,1,3,0,
0,31866,31912,16,1,0,178,1058,2,2,2,0,1,3,2,0,
0,31887,31901,15,1,0,170,1058,1,0,1,2,0,2,1,0,
0,31878,31957,16,1,0,162,1046,1,3,2,2,1,0,0,1,
0,31744,31930,15,2,0,162,1030,2,2,0,0,0,1,0,2,
0,31881,31968,14,0,4,178,1042,1,2,0,1,1,0,1,0,
0,31852,31941,14,0,20,183,1021,1,2,2,0,0,0,1,0,
0,31852,31941,15,0,23,192,1038,2,1,1,2,0,1,0,0,
0,31820,31929,12,0,19,198,1062,2,0,1,1,0,2,0,4,
0,31864,31925,14,0,8,186,1065,2,1,1,3,2,0,0,0,
0,31917,31908,15,0,6,182,1069,1,0,2,0,0,0,0,3,
0,31858,31954,12,0,8,185,1056,1,0,2,3,0,1,2,0,
0,31880,31905,15,0,11,181,1043,1,0,0,2,0,2,3,4,
0,31847,31851,12,0,16,186,1038,2,0,0,2,0,0,3,2,
0,31870,31939,15,1,20,189,1062,0,0,1,0,3,1,0,1,
0,31866,31930,12,3,15,190,1049,2,1,2,2,0,1,2,0,
0,31868,31915,12,2,21,199,1062,0,1,2,0,0,3,0,1,
0,31885,31939,15,0,24,190,1058,1,2,0,0,0,0,0,0,
0,31866,31929,12,0,23,186,1057,2,0,0,1,0,2,0,1,
0,31974,31898,15,0,17,189,1050,1,2,2,0,0,0,0,0,
0,31846,31901,15,1,1,181,1046,0,2,0,1,0,1,0,1,
0,31855,31894,15,1,7,172,1046,2,2,1,1,2,1,0,0,
0,31842,31919,16,1,0,170,1033,2,1,3,1,0,0,2,0,
0,31789,31918,15,0,6,175,1035,2,2,0,3,0,0,2,2,
0,31701,31906,15,1,11,182,1038,2,0,1,0,0,2,0,0,
0,31867,31915,12,0,12,178,1042,2,2,1,0,0,0,0,0,
0,31846,31913,14,0,20,196,1051,0,1,0,0,0,0,2,0,
0,31884,31912,15,1,8,193,1057,2,0,1,0,0,1,3,1,
0,31972,32132,16,2,2,188,1082,2,0,2,1,0,1,1,1,
0,31914,31966,15,1,6,177,1091,2,0,1,1,0,2,2,2,
0,31979,31953,15,0,4,181,1064,0,0,0,2,0,2,1,1,
0,31874,31937,12,2,4,168,1055,2,0,3,1,0,0,0,0,
0,31945,31956,12,2,7,177,1042,2,0,0,1,0,2,0,0,
0,31911,31985,15,0,7,180,1058,1,1,1,1,2,1,0,0,
0,31902,31963,15,0,0,173,1054,4,2,0,0,0,3,0,2,
0,31913,31928,14,0,8,180,1059,0,2,1,0,0,2,0,3,
0,31914,31955,15,0,3,175,1068,0,0,0,1,1,0,0,1,
0,31898,31960,15,1,0,173,1054,1,0,2,1,1,0,3,0,
0,31897,31970,15,2,0,170,1046,0,3,0,0,0,0,1,0,
0,31909,31928,15,2,0,172,1053,2,3,2,0,0,2,1,0,
0,31907,31943,12,0,0,157,1041,2,2,0,1,0,1,2,0,
0,31902,31976,15,2,7,174,1030,0,2,0,2,2,2,1,3,
0,31915,31946,15,1,12,178,1030,0,0,0,0,0,3,0,2,
0,31916,31971,15,0,15,189,1038,2,1,0,0,0,2,1,0,
0,31906,31948,15,0,10,190,1037,1,1,0,1,0,2,1,0,
0,31899,31907,12,0,0,179,1066,2,1,0,2,0,2,2,0,
0,31904,31968,15,2,0,178,1093,0,0,1,1,0,2,1,2,
0,31938,32058,16,0,0,178,1070,2,0,1,1,0,2,0,0,
0,31914,31965,12,0,0,169,1062,1,0,2,2,0,2,2,0,
0,32056,31970,15,2,0,172,1052,0,0,0,0,1,1,0,2,
0,31931,31939,12,2,4,164,1050,0,0,1,2,0,2,1,2,
0,31951,32019,15,1,23,166,1038,2,0,2,0,2,3,2,1,
0,31912,31990,12,1,24,177,1030,2,0,0,1,0,2,1,0,
0,31938,31955,15,2,28,188,1051,2,1,0,2,2,2,2,4,
0,31961,31974,15,0,20,180,1051,0,1,1,0,0,0,1,2,
0,31925,32018,16,1,20,186,1057,0,1,0,1,0,0,0,0,
0,31940,31999,15,2,8,179,1044,1,2,1,1,0,1,0,2,
0,31915,31938,15,2,0,178,1030,2,2,2,2,0,2,0,0,
0,31939,31837,14,0,10,184,1035,0,2,0,2,0,0,2,0,
0,31936,32014,15,2,10,182,1058,1,2,1,0,0,1,3,1,
0,31918,31967,12,1,12,190,1054,2,2,0,0,0,0,0,0,
0,31842,31956,16,0,18,194,1046,2,0,0,0,1,2,1,2,
0,31901,32072,15,0,7,185,1057,1,0,0,1,0,1,0,2,
0,31932,32003,11,1,4,191,1058,0,0,0,1,1,2,0,0,
0,31902,31951,12,0,0,182,1053,0,0,0,2,0,0,1,0,
0,31857,31933,12,0,0,164,1042,2,0,2,1,0,0,0,1,
0,31922,31978,15,1,0,167,1038,2,0,2,2,0,2,2,0,
0,31900,31949,16,0,12,164,1037,3,2,1,0,0,0,0,2,
0,31878,31940,14,2,12,174,1025,0,0,0,2,1,0,1,0,
0,31894,31945,15,1,8,192,1025,1,0,0,1,0,2,0,0,
0,31890,31933,17,1,8,190,1050,2,0,0,0,0,1,2,2,
0,31924,31919,12,2,16,189,1058,0,0,2,0,0,1,1,0,
0,31890,31939,15,0,0,178,1070,2,2,2,0,0,2,1,0,
0,31911,31974,12,0,3,180,1056,1,0,0,0,0,0,2,0,
0,31889,31946,14,0,4,186,1062,1,3,3,1,0,0,1,0,
0,31902,31942,16,0,10,177,1067,2,1,2,0,0,0,0,1,
0,31900,31950,12,2,14,188,1057,1,1,1,1,2,0,2,1,
0,31900,31962,14,2,16,184,1042,2,1,1,0,1,1,0,0,
0,31893,31948,15,0,16,188,1046,2,0,1,0,1,1,0,0,
0,31871,31946,15,0,2,198,1054,1,0,0,1,0,1,2,1,
0,32067,31917,15,1,4,186,1055,2,0,0,0,0,0,0,0,
0,31917,31951,15,1,0,181,1053,2,0,2,0,1,1,3,0,
0,31901,32030,15,1,0,178,1044,1,1,0,1,0,1,2,2,
0,31873,31947,15,2,0,184,1046,3,0,0,1,0,0,0,0,
0,31928,31927,15,0,0,177,1029,1,0,1,1,0,3,0,3,
0,31912,31942,12,0,0,174,1038,0,2,1,2,1,0,0,2,
0,31886,31937,14,1,0,172,1042,0,0,0,0,0,2,0,1,
0,31897,31954,12,1,10,171,1030,2,1,0,1,0,2,1,2,
0,31959,31938,15,2,10,188,1040,0,0,0,1,0,0,2,0,
0,31903,31951,12,0,2,185,1036,1,0,0,0,0,1,0,2,
0,31881,31955,12,0,7,179,1046,1,2,0,0,2,1,0,0,
0,31882,31929,15,1,0,170,1049,2,1,0,0,0,3,2,2,
0,31914,31954,12,2,2,170,1045,0,3,0,0,0,0,0,0,
0,31875,32128,14,2,0,178,1050,0,2,1,0,0,0,2,1,
0,31886,31941,15,0,4,177,1036,2,1,0,0,0,3,1,3,
0,31781,31946,14,0,8,186,1041,1,0,2,1,1,1,0,2,
0,31908,31978,15,0,0,190,1061,1,2,0,0,1,1,1,0,
0,31899,31898,15,1,4,185,1065,2,0,0,2,0,1,0,0,
0,31932,31954,12,0,0,185,1065,0,0,2,0,0,1,0,2,
0,32140,31961,12,1,0,170,1058,3,0,1,0,0,2,0,2,
0,31967,31909,15,0,0,170,1052,3,0,2,0,0,2,0,1,
0,31921,32033,14,0,0,166,1046,2,2,0,0,0,0,0,2,
0,31923,31978,15,3,0,173,1036,2,0,2,2,0,0,4,2,
0,32004,32186,15,2,0,173,1049,3,2,2,2,0,1,0,0,
0,31930,32174,14,0,6,170,1035,3,0,0,1,0,2,1,2,
0,31918,31960,15,1,4,170,1030,4,0,1,1,0,1,2,2,
0,31970,31941,15,0,8,186,1030,3,1,0,0,2,2,1,0,
0,31963,31986,14,1,12,183,1045,2,2,1,1,1,3,2,2,
0,31956,32080,12,2,11,178,1054,0,2,2,0,0,0,2,2,
0,31926,31985,17,2,2,186,1070,2,3,0,0,2,2,0,2,
0,31854,31977,16,2,0,178,1052,1,2,1,0,0,3,2,2,
0,31942,32003,15,2,2,185,1037,1,3,1,2,0,0,2,0,
0,31948,31987,12,0,15,190,1038,1,2,0,2,1,1,2,2,
0,31932,31973,15,2,6,200,1043,0,1,2,3,0,0,2,0,
0,32095,31951,15,0,8,198,1058,2,0,1,0,0,1,0,3,
0,31947,32010,15,0,12,196,1065,2,3,1,2,0,0,0,2,
0,31936,32010,12,1,12,171,1070,2,0,0,1,0,2,1,2,
0,31943,32003,15,0,14,182,1058,1,1,2,2,0,0,1,0,
0,32042,31881,15,0,8,180,1050,2,2,2,2,0,0,0,1,
0,31943,32120,12,0,0,177,1052,2,1,2,3,0,2,2,0,
0,31939,32002,15,0,0,170,1049,3,1,2,0,2,0,1,3,
0,31967,31981,15,0,7,152,1025,3,0,2,1,0,1,1,0,
0,31914,32012,15,2,23,178,1030,2,0,2,0,0,2,0,0,
0,31951,32062,15,0,26,185,1049,2,0,0,2,0,1,4,4,
0,31928,31987,14,0,31,195,1046,2,2,0,0,0,2,2,2,
0,31957,31981,15,1,10,194,1064,1,3,0,0,0,3,0,2,
0,31960,32005,14,1,2,190,1068,3,1,2,1,2,0,2,2,
0,31962,32188,15,1,0,180,1057,1,2,0,0,0,1,4,2,
0,31871,31989,12,2,0,170,1030,2,0,2,2,0,0,2,1,
0,31943,31947,15,1,2,174,1029,0,0,2,0,0,0,2,0,
0,31786,31967,15,1,1,185,1021,2,2,0,1,0,2,2,2,
0,31900,31960,15,0,10,185,1021,2,2,1,1,0,1,3,2,
0,31884,31950,12,0,7,188,1026,2,3,3,1,1,0,0,2,
0,31911,32036,13,1,5,193,1042,1,0,0,0,0,1,1,0,
0,31878,31946,16,0,0,194,1050,2,0,2,0,0,2,1,2,
0,31834,31957,14,2,7,179,1074,1,0,2,1,0,3,0,2,
0,31777,31922,15,2,0,184,1073,2,0,0,1,0,0,1,0,
0,31954,31942,14,1,0,177,1081,1,0,2,2,0,1,1,0,
0,31911,32168,16,0,8,185,1058,2,2,2,0,0,1,0,0,
0,31874,31912,16,2,7,180,1049,2,0,1,0,1,0,2,2,
0,31915,31928,15,2,15,180,1054,2,0,0,2,0,2,3,1,
0,31886,31964,15,2,23,177,1044,0,0,2,0,0,2,0,0,
0,31874,31894,16,0,7,181,1041,1,0,2,2,2,0,1,0,
0,31872,31909,12,1,7,185,1044,0,2,0,2,0,0,0,2,
0,32030,31935,16,2,0,186,1065,3,2,2,2,0,3,1,0,
0,31866,31960,14,0,0,173,1060,3,2,2,0,1,2,1,0,
0,31858,31905,16,0,4,177,1046,2,2,0,2,0,0,3,0,
0,31890,31894,16,2,12,182,1050,3,3,2,0,1,0,0,2,
0,31996,31968,15,2,15,181,1046,2,2,2,2,1,1,2,0,
0,31869,31925,12,2,15,186,1047,2,0,2,2,0,0,0,4,
0,31852,31924,14,0,10,193,1052,1,0,0,2,0,2,2,4,
0,31887,31966,15,1,2,182,1054,1,0,1,1,0,2,0,1,
0,31876,31938,16,0,1,178,1060,2,0,1,2,0,0,4,3,
0,31839,31921,15,0,4,172,1088,2,0,2,0,1,2,3,1,
0,31866,31926,15,0,0,161,1068,0,0,2,0,0,0,2,2,
0,32069,31930,15,0,0,170,1065,2,0,0,1,0,1,2,4,
0,31890,31928,15,0,3,174,1046,3,1,0,2,2,0,1,4,
0,31866,31925,15,1,4,170,1046,2,0,0,1,2,1,2,2,
0,31878,31926,14,1,15,174,1041,2,0,0,1,0,0,0,1,
0,31846,31927,15,1,16,186,1050,1,0,0,0,2,0,0,1,
0,31840,31919,15,0,6,186,1050,2,2,1,3,2,2,0,0,
0,31820,31898,15,2,8,188,1062,2,1,0,0,1,2,2,2,
0,31858,31900,15,0,3,181,1044,2,0,2,1,1,0,0,0,
0,31865,31930,12,1,6,185,1038,0,1,2,2,0,0,2,2,
0,31870,31918,12,2,0,179,1025,1,4,0,0,1,2,2,0,
0,31854,31919,15,0,0,177,1054,1,3,0,0,0,0,1,0,
0,31888,31804,15,0,2,174,1051,1,1,0,2,0,0,2,2,
0,31883,31939,15,0,12,180,1033,4,3,2,2,1,1,0,0,
0,31884,31909,14,0,18,187,1041,2,0,0,0,0,2,0,1,
0,31857,31946,12,0,28,195,1070,0,0,0,0,0,1,2,0,
0,31906,31933,15,0,6,191,1068,1,0,0,0,0,0,1,1,
0,31915,31953,15,0,4,185,1060,1,2,0,0,0,0,2,0,
0,31858,31855,14,0,0,181,1065,0,0,0,2,0,0,0,4,
0,31871,31943,16,1,4,176,1054,1,0,0,1,1,0,2,2,
0,31901,31941,12,1,7,178,1035,1,1,0,0,0,0,1,2,
0,31914,31785,15,0,18,186,1041,0,0,0,0,0,1,0,2,
0,31876,31983,14,0,15,201,1062,2,0,0,1,1,3,1,1,
0,31890,31918,15,0,23,205,1060,0,0,0,0,0,2,1,4,
0,31916,31960,12,0,8,197,1071,2,1,1,0,0,0,0,0,
0,31822,31970,12,0,7,186,1062,3,2,1,2,0,1,2,2,
0,31906,31954,15,2,4,186,1060,1,2,2,1,0,2,1,1,
0,31932,31939,14,1,0,177,1057,1,2,0,0,1,2,0,2,
0,31962,32019,15,0,0,174,1062,2,0,0,0,0,0,2,0,
0,31900,32153,14,0,0,185,1065,2,2,2,1,2,0,0,0,
0,31895,31955,12,0,0,178,1068,2,1,1,0,0,2,2,1,
0,31961,31951,13,0,8,186,1070,2,2,0,2,0,0,2,0,
0,31929,32001,14,0,14,186,1062,1,0,1,0,2,1,0,1,
0,31906,31828,14,0,7,183,1066,1,1,0,0,0,1,2,0,
0,31914,31951,12,0,13,184,1054,0,0,0,0,0,2,0,0,
0,32111,31943,15,0,20,183,1070,2,0,1,1,0,0,1,1,
0,32116,32000,15,2,18,179,1062,3,3,0,1,0,0,0,4,
0,31919,32026,14,0,12,185,1056,3,1,1,0,0,0,0,0,
0,31943,32007,11,0,22,185,1056,2,0,1,2,0,0,2,0,
0,31928,31981,12,0,16,193,1062,3,0,1,0,0,0,1,3,
0,31845,31853,12,0,12,190,1071,3,1,0,1,0,0,0,2,
0,31880,31941,15,0,15,193,1049,0,0,0,0,0,2,0,2,
0,31913,31945,12,0,15,188,1052,2,2,0,0,0,2,1,0,
0,31887,31947,16,0,16,186,1052,1,1,1,0,1,2,1,0,
0,31862,31954,16,2,4,186,1054,2,3,3,0,0,1,0,2,
0,31866,31939,16,0,8,189,1052,1,4,2,1,2,0,2,2,
0,31889,31943,15,0,0,185,1050,1,2,0,2,0,1,1,0,
0,31841,31939,15,0,0,184,1044,2,1,2,0,1,1,0,0,
0,31902,31942,12,0,0,185,1051,0,2,2,1,0,0,3,2,
0,31876,31939,12,1,21,177,1050,0,0,0,1,0,1,2,2,
0,31888,31987,15,0,12,196,1059,2,0,0,0,0,1,1,2,
0,31779,31942,15,0,12,178,1058,0,0,0,0,0,0,0,3,
0,31869,31912,12,0,15,186,1041,2,0,2,1,0,2,0,1,
0,31878,31907,15,0,7,180,1062,0,0,1,0,0,2,2,0,
0,31895,31978,12,0,8,172,1057,4,0,1,0,0,0,0,2,
0,31864,31890,15,0,7,193,1058,2,0,1,2,0,2,0,2,
0,31865,31929,12,1,10,183,1050,1,1,2,3,0,0,0,0,
0,31872,31909,15,2,16,188,1042,0,0,1,2,1,3,0,1,
0,31862,31909,14,0,24,193,1045,3,2,2,0,0,1,2,2,
0,31841,31901,15,0,35,199,1045,0,0,1,0,1,0,0,0,
0,31854,31900,14,1,24,207,1066,2,0,1,0,0,0,0,0,
0,31854,31923,15,1,1,195,1070,0,0,0,0,0,0,3,2,
0,31878,31915,15,1,0,184,1070,2,2,2,1,0,1,0,0,
0,31841,31926,15,1,4,185,1073,0,2,1,1,0,0,0,0,
0,31860,31725,15,2,3,191,1066,1,3,1,1,0,0,1,0,
0,31865,31898,12,0,4,187,1062,1,2,2,0,0,2,2,2,
0,31923,31922,15,0,18,180,1059,2,2,2,1,0,0,0,0,
0,31826,31905,12,1,3,198,1052,0,0,1,3,1,2,0,0,
0,31856,31947,12,0,12,193,1031,0,2,0,0,1,0,1,1,
0,31898,31919,11,2,11,185,1037,1,2,2,1,0,4,0,0,
0,31679,31912,12,0,12,178,1060,1,0,2,0,0,2,0,0,
0,31849,31863,16,0,13,171,1076,0,0,1,2,2,2,0,0,
0,31863,31861,15,0,4,173,1068,2,0,0,0,1,2,0,3,
0,31864,31930,15,0,11,169,1049,0,1,0,0,0,0,0,0,
0,31858,31915,15,0,15,175,1044,1,1,2,1,0,0,0,2,
0,32039,31908,12,0,12,177,1050,0,0,0,0,0,0,1,2,
0,31889,31926,12,1,21,193,1041,3,0,0,1,0,0,0,1,
0,31890,31951,16,2,0,196,1052,1,0,0,0,1,3,2,0,
0,31849,31955,15,0,2,185,1049,2,0,0,0,0,2,0,2,
0,31884,31946,15,1,8,176,1052,1,2,0,1,1,2,2,1,
0,31914,31951,12,0,4,180,1037,2,2,0,0,0,1,0,0,
0,31925,31979,15,2,0,181,1030,0,4,0,2,2,1,2,2,
0,31876,31967,14,0,0,174,1041,2,3,2,0,0,0,1,0,
0,31900,31929,12,1,0,178,1056,2,2,0,0,2,1,0,1,
0,31898,31955,12,1,2,174,1049,1,2,0,2,0,2,1,1,
0,31857,31970,15,1,9,181,1042,0,0,0,2,0,2,0,0,
0,31915,31981,12,0,12,196,1054,1,0,0,1,2,0,0,3,
0,31953,31963,14,0,18,185,1041,0,2,1,2,0,4,3,1,
0,31924,32051,12,0,12,186,1058,1,0,2,0,0,2,2,1,
0,31927,31968,14,2,16,189,1076,2,0,2,0,0,0,1,2,
0,31894,31967,12,1,9,194,1065,0,0,1,0,0,0,0,0,
0,31903,31960,15,0,0,186,1058,2,0,0,2,2,0,2,2,
0,31897,31955,12,0,2,188,1058,2,0,1,2,0,0,0,2,
0,31912,31934,15,0,10,187,1041,3,0,0,0,0,0,0,2,
0,31864,31870,12,0,15,194,1059,2,0,0,0,0,1,2,2,
0,31906,31964,14,0,4,183,1057,1,1,0,1,1,0,1,3,
0,31812,31966,12,0,8,190,1057,4,0,0,1,0,0,2,0,
0,31899,31950,12,0,8,187,1052,1,0,2,0,0,2,3,1,
0,31880,31987,15,0,3,186,1052,0,4,0,0,0,2,0,1,
0,31911,31976,15,0,0,174,1062,0,2,1,0,1,0,2,0,
0,31906,31965,15,2,0,174,1043,2,2,1,0,0,0,0,1,
0,31912,31960,16,2,6,178,1038,0,2,2,0,1,1,0,0,
0,31898,31950,15,2,8,174,1033,2,0,1,0,0,2,1,2,
0,31918,31971,14,0,8,174,1046,2,1,0,0,0,2,0,2,
0,31845,31974,15,1,20,180,1060,2,2,2,0,0,1,0,0,
0,31890,32111,15,1,11,179,1053,2,1,1,1,1,2,1,0,
0,31932,31951,12,0,12,183,1056,2,0,0,1,0,0,0,0,
0,31955,31949,14,1,8,189,1052,3,0,3,0,2,0,0,2,
0,31904,31962,15,0,0,182,1062,0,0,0,1,2,1,1,3,
0,31902,31937,14,0,0,181,1060,2,0,2,1,0,0,1,1,
0,31897,31939,12,1,2,172,1042,1,0,0,0,2,0,0,0,
0,31876,31963,15,1,12,178,1042,0,0,2,1,0,0,2,0,
0,31839,31928,16,0,19,177,1044,2,1,2,0,0,0,0,0,
0,31870,31883,14,2,15,188,1052,2,0,1,1,0,1,1,2,
0,31887,31930,15,2,12,182,1052,1,1,0,2,2,0,2,2,
0,31796,31929,15,2,0,180,1068,2,1,2,2,0,0,0,0,
0,31850,31914,14,0,0,177,1052,2,2,1,1,0,1,0,2,
0,31873,31921,15,0,2,173,1051,0,3,1,1,1,2,0,0,
0,31873,31930,14,0,0,170,1039,0,1,0,0,1,2,2,2,
0,31906,31949,13,2,8,186,1049,1,1,0,0,1,2,2,1,
0,31850,32093,14,2,4,176,1048,0,2,1,1,1,0,2,3,
0,31884,31902,14,0,4,185,1061,0,2,0,2,0,3,0,2,
0,31868,31909,12,1,23,189,1041,4,0,0,0,0,1,0,0,
0,31830,31921,12,1,20,190,1060,3,1,0,2,0,2,2,2,
0,31865,31734,15,0,23,174,1042,2,0,1,2,0,0,0,1,
0,31877,31918,14,1,12,185,1058,2,0,1,0,0,0,0,2,
0,32024,31911,15,0,2,176,1074,0,0,1,0,0,0,2,2,
0,31838,31907,10,0,8,172,1086,0,2,2,0,1,1,2,2,
0,31864,31938,15,0,7,174,1052,1,1,1,0,0,0,0,3,
0,31849,31922,15,0,19,184,1057,0,0,2,0,2,0,1,0,
0,31850,31915,15,1,8,192,1061,2,0,1,0,0,0,1,3,
0,31836,31928,12,2,10,185,1061,1,0,1,0,0,0,3,0,
0,31878,31883,12,0,18,180,1074,0,1,0,0,1,1,1,1,
0,31847,31927,15,1,1,182,1076,2,1,2,1,0,0,0,0,
0,31833,31914,15,0,0,172,1081,0,2,2,0,0,2,2,1,
0,31850,31745,15,2,0,166,1058,0,0,2,0,0,1,0,0,
0,31849,31923,15,1,1,172,1052,0,2,0,0,0,0,1,1,
0,31872,31923,15,3,2,182,1043,2,2,0,1,0,0,0,1,
0,31854,31919,15,0,7,170,1052,2,2,0,0,0,0,0,0,
0,31882,31909,14,0,12,188,1068,0,1,3,0,0,1,2,1,
0,32021,31949,15,2,2,182,1065,3,1,0,0,0,2,2,0,
0,31846,31781,16,0,0,182,1058,0,1,0,0,0,2,0,0,
0,31861,31932,15,0,0,186,1053,2,0,2,0,0,2,1,0,
0,31868,31842,16,1,0,183,1041,2,0,1,0,0,2,2,0,
0,31911,31951,16,0,0,175,1052,0,1,1,0,1,2,0,2,
0,32012,31951,16,0,4,185,1045,1,0,1,0,0,0,0,0,
0,31902,32046,13,2,0,180,1038,2,0,1,2,0,0,0,4,
0,31911,31927,15,0,6,174,1022,2,0,0,0,0,2,0,1,
0,31925,31951,15,2,12,193,1036,2,1,2,1,2,0,0,3,
0,31916,31957,16,0,12,193,1034,3,0,1,1,1,1,2,1,
0,31996,31967,15,1,13,192,1042,1,2,1,0,0,2,0,3,
0,31927,31942,15,2,2,190,1052,2,0,0,1,0,0,0,2,
0,31892,31982,15,1,0,179,1058,1,2,2,0,0,2,2,0,
0,31888,31977,15,2,0,166,1041,1,0,0,2,0,0,2,1,
0,31906,31973,15,0,7,172,1028,3,2,1,0,0,1,0,1,
0,32054,31947,12,0,23,181,1033,2,2,1,0,0,0,2,1,
0,31930,31974,14,1,11,193,1051,0,3,0,0,0,2,2,2,
0,31908,31982,12,1,18,186,1058,3,2,2,0,0,2,0,1,
0,31943,32052,15,0,15,186,1044,1,2,1,0,2,2,1,1,
0,31955,31954,15,0,10,186,1052,2,0,0,0,0,0,0,2,
0,31917,31995,14,1,2,186,1070,1,0,0,1,0,2,1,1,
0,31919,31982,12,0,0,182,1054,4,2,0,2,0,2,2,0,
0,31956,31932,15,0,0,170,1035,2,0,1,2,0,0,2,0,
0,31948,31952,16,1,0,182,1038,1,1,0,2,0,1,0,1,
0,31906,31980,12,0,0,169,1030,4,0,2,0,2,1,0,2,
0,31930,32027,12,1,12,185,1042,2,0,0,3,0,2,0,0,
0,31923,31960,12,1,10,179,1046,2,0,0,1,0,0,2,2,
0,31906,31962,12,0,15,174,1041,1,0,1,0,0,2,0,0,
0,31908,31987,12,3,15,181,1041,1,0,0,1,0,1,4,1,
0,31889,31962,15,0,8,182,1042,0,2,2,2,0,0,0,0,
0,31954,31951,15,2,4,185,1051,1,2,0,1,0,2,3,1,
0,31907,31979,12,0,8,164,1051,0,2,2,0,0,0,0,2,
0,31919,31946,15,0,17,171,1050,2,2,1,0,2,1,1,2,
0,31903,31959,16,0,6,174,1035,0,2,1,1,0,0,0,1,
0,31919,31986,16,1,8,185,1062,0,2,1,0,3,1,2,2,
0,31936,31968,15,0,7,174,1073,1,1,0,0,0,3,2,2,
0,31908,31956,15,2,19,190,1071,2,0,0,2,0,2,0,0,
0,31912,31923,15,0,8,186,1080,1,0,0,1,0,0,0,2,
0,31906,31973,15,2,1,178,1053,2,2,0,1,0,0,0,0,
0,31898,31947,15,2,0,180,1057,4,0,0,2,2,1,2,0,
0,31880,31922,16,1,0,173,1041,0,0,0,1,1,2,0,2,
0,31878,31951,14,1,4,172,1050,2,0,0,0,1,2,1,2,
0,31886,31938,15,2,7,182,1046,1,1,0,0,1,2,0,2,
0,31868,31937,15,0,12,182,1042,2,0,2,2,0,0,0,2,
0,31883,31964,14,0,19,195,1038,2,1,0,1,0,2,2,0,
0,31876,31923,15,0,12,196,1058,0,1,1,1,1,0,0,2,
0,31876,31930,15,0,13,196,1052,0,0,1,0,0,0,0,1,
0,31854,31933,12,0,3,195,1066,2,1,1,0,0,2,2,0,
0,31876,31900,14,2,3,178,1055,1,1,0,0,0,2,0,0,
0,31863,31987,15,2,0,172,1052,2,2,2,2,0,2,0,1,
0,31875,31917,15,2,7,169,1030,1,1,1,0,2,2,0,0,
0,31858,31913,12,1,4,190,1015,1,2,2,0,1,2,1,2,
0,31806,31814,12,1,4,190,1013,2,2,0,0,0,2,1,2,
0,31864,31905,14,0,20,195,1030,4,2,1,0,1,0,0,2,
0,31866,31923,14,0,20,193,1045,2,1,1,1,3,2,2,0,
0,31850,31895,16,0,12,193,1050,0,0,1,0,0,0,0,0,
0,31851,31878,15,1,4,191,1074,2,0,0,0,0,2,1,0,
0,31856,31914,16,0,8,186,1087,0,2,0,2,1,2,0,1,
0,31817,31900,12,0,0,179,1060,1,0,2,1,2,2,0,2,
0,31841,31885,16,0,4,174,1038,1,0,0,0,1,0,0,1,
0,31862,31805,15,1,4,177,1032,1,0,0,0,1,2,0,2,
0,31838,31911,14,0,8,172,1036,0,1,0,0,1,2,0,0,
0,31832,31914,12,1,10,172,1032,1,0,0,0,2,1,0,2,
0,31874,31886,12,0,18,188,1038,1,0,2,0,0,2,2,2,
0,31879,31890,15,0,6,194,1057,2,0,1,0,0,0,1,0,
0,31722,31922,12,1,4,192,1072,2,0,0,2,2,0,0,0,
0,31749,31917,15,0,7,181,1062,0,3,2,1,0,0,0,2,
0,31853,31914,14,1,2,170,1058,2,2,1,0,0,1,2,2,
